source,section_number,section_name,section_position,store_index,store_id,object_id,mobile_asset_id,price,generation_lock,item_type,short_text_id,long_text_id,short_text_key,long_text_key,short_description,long_description,image_path,record_offset,notes
desktop_base,2,Bedroom,40,231,660,244,,2725,9,5,1684,1685,eString_DoubleBedRedShortDesc,eString_DoubleBedRedLongDesc,Red Double Bed,A romantic red double bed.,Furniture/DoubleBedRed.png,0x1528ac,
desktop_base,2,Bedroom,41,232,661,245,,1465,7,5,1686,1687,eString_DresserBlueShortDesc,eString_DresserBlueLongDesc,Blue Dresser,"A modern, wide blue dresser.",Furniture/DresserBlue.png,0x152918,
desktop_base,2,Bedroom,42,233,662,246,,1295,5,5,1688,1689,eString_DresserGreenShortDesc,eString_DresserGreenLongDesc,Green Dresser,A wide green dresser.,Furniture/DresserGreen.png,0x152984,
desktop_base,2,Bedroom,43,234,663,247,,995,3,5,1690,1691,eString_DresserOrangeShortDesc,eString_DresserOrangeLongDesc,Orange Dresser,A wide orange dresser.,Furniture/DresserOrange.png,0x1529f0,
desktop_base,2,Bedroom,44,235,664,248,,1175,4,5,1692,1693,eString_DresserPinkShortDesc,eString_DresserPinkLongDesc,Pink Dresser,A wide pink dresser.,Furniture/DresserPink.png,0x152a5c,
desktop_base,2,Bedroom,45,236,665,249,,1625,9,5,1694,1695,eString_DresserRedShortDesc,eString_DresserRedLongDesc,Red Dresser,"A charming, wide red dresser.",Furniture/DresserRed.png,0x152ac8,
desktop_base,2,Bedroom,46,213,642,226,,615,7,5,1648,1649,eString_ColorfulBookshelfBlueShortDesc,eString_ColorfulBookshelfBlueLongDesc,Small Blue Bookshelf,A smaller blue bookshelf.,Furniture/ColorfulBookshelfBlue.png,0x152114,
desktop_base,2,Bedroom,47,214,643,227,,425,3,5,1650,1651,eString_ColorfulBookshelfOrangeShortDesc,eString_ColorfulBookshelfOrangeLongDesc,Small Orange Bookshelf,A smaller orange bookshelf.,Furniture/ColorfulBookshelfOrange.png,0x152180,
desktop_base,2,Bedroom,48,215,644,228,,495,4,5,1652,1653,eString_ColorfulBookshelfPinkShortDesc,eString_ColorfulBookshelfPinkLongDesc,Small Pink Bookshelf,A smaller pink bookshelf.,Furniture/ColorfulBookshelfPink.png,0x1521ec,
desktop_base,2,Bedroom,49,216,645,229,,980,7,5,1654,1655,eString_ColorfulDresserBlueShortDesc,eString_ColorfulDresserBlueLongDesc,Narrow Blue Dresser,"A narrow, deep blue dresser.",Furniture/ColorfulDresserBlue.png,0x152258,
desktop_base,2,Bedroom,50,217,646,230,,675,3,5,1656,1657,eString_ColorfulDresserOrangeShortDesc,eString_ColorfulDresserOrangeLongDesc,Narrow Orange Dresser,"A narrow, bright orange dresser.",Furniture/ColorfulDresserOrange.png,0x1522c4,
desktop_base,2,Bedroom,51,218,647,231,,795,4,5,1658,1659,eString_ColorfulDresserPinkShortDesc,eString_ColorfulDresserPinkLongDesc,Narrow Pink Dresser,"A narrow, fancy pink dresser.",Furniture/ColorfulDresserPink.png,0x152330,
desktop_base,2,Bedroom,52,219,648,232,,750,7,5,1660,1661,eString_ColorfulNightstandBlueShortDesc,eString_ColorfulNightstandBlueLongDesc,Blue Nightstand,A sharp-looking blue nightstand.,Furniture/ColorfulNightstandBlue.png,0x15239c,
desktop_base,2,Bedroom,53,220,649,233,,520,3,5,1662,1663,eString_ColorfulNightstandOrangeShortDesc,eString_ColorfulNightstandOrangeLongDesc,Orange Nightstand,A bright orange nightstand.,Furniture/ColorfulNightstandOrange.png,0x152408,
desktop_base,2,Bedroom,54,221,650,234,,600,4,5,1664,1665,eString_ColorfulNightstandPinkShortDesc,eString_ColorfulNightstandPinkLongDesc,Pink Nightstand,A modern pink nightstand.,Furniture/ColorfulNightstandPink.png,0x152474,
desktop_base,2,Bedroom,55,242,671,255,,550,7,5,1706,1707,eString_NightstandBlueShortDesc,eString_NightstandBlueLongDesc,Large Blue Nightstand,This blue nightstand is big and bright.,Furniture/NightstandBlue.png,0x152d50,
desktop_base,2,Bedroom,56,243,672,256,,485,5,5,1708,1709,eString_NightstandGreenShortDesc,eString_NightstandGreenLongDesc,Large Green Nightstand,"This green nightstand is on the large side, and green.",Furniture/NightstandGreen.png,0x152dbc,
desktop_base,2,Bedroom,57,244,673,257,,375,3,5,1710,1711,eString_NightstandOrangeShortDesc,eString_NightstandOrangeLongDesc,Large Orange Nightstand,It's orange. VERY orange.,Furniture/NightstandOrange.png,0x152e28,
desktop_base,2,Bedroom,58,245,674,258,,445,4,5,1712,1713,eString_NightstandPinkShortDesc,eString_NightstandPinkLongDesc,Large Pink Nightstand,They don't make them any pinker than this.,Furniture/NightstandPink.png,0x152e94,
desktop_base,2,Bedroom,59,246,675,259,,595,9,5,1714,1715,eString_NightstandRedShortDesc,eString_NightstandRedLongDesc,Large Red Nightstand,I hope you like red. Then you will like this piece.,Furniture/NightstandRed.png,0x152f00,
desktop_base,2,Bedroom,60,247,676,260,,1395,7,5,1716,1717,eString_SingleBedBlueShortDesc,eString_SingleBedBlueLongDesc,Blue Single Bed,It would be like sleeping on the sea.,Furniture/SingleBedBlue.png,0x152f6c,
desktop_base,2,Bedroom,61,248,677,261,,1225,5,5,1718,1719,eString_SingleBedGreenShortDesc,eString_SingleBedGreenLongDesc,Green Single Bed,It would be like sleeping in the forest.,Furniture/SingleBedGreen.png,0x152fd8,
desktop_base,2,Bedroom,62,249,678,262,,955,3,5,1720,1721,eString_SingleBedOrangeShortDesc,eString_SingleBedOrangeLongDesc,Orange Single Bed,It would be like sleeping in a glass of orange juice.,Furniture/SingleBedOrange.png,0x153044,
desktop_base,2,Bedroom,63,250,679,263,,1125,4,5,1722,1723,eString_SingleBedPinkShortDesc,eString_SingleBedPinkLongDesc,Pink Single Bed,It would be like sleeping on a very pink bed.,Furniture/SingleBedPink.png,0x1530b0,
desktop_base,2,Bedroom,64,251,680,264,,1545,9,5,1724,1725,eString_SingleBedRedShortDesc,eString_SingleBedRedLongDesc,Single Red Bed,It would be like sleeping on roses.,Furniture/SingleBedRed.png,0x15311c,
desktop_base,2,Bedroom,65,203,632,216,,1595,7,5,1628,1629,eString_BookshelfBlueShortDesc,eString_BookshelfBlueLongDesc,Blue Bookshelf,A large blue bookshelf.,Furniture/BookshelfBlue.png,0x151cdc,
desktop_base,2,Bedroom,66,204,633,217,,1425,5,5,1630,1631,eString_BookshelfGreenShortDesc,eString_BookshelfGreenLongDesc,Green Bookshelf,A large green bookshelf.,Furniture/BookshelfGreen.png,0x151d48,
desktop_base,2,Bedroom,67,205,634,218,,1095,3,5,1632,1633,eString_BookshelfOrangeShortDesc,eString_BookshelfOrangeLongDesc,Orange Bookshelf,A large orange bookshelf.,Furniture/BookshelfOrange.png,0x151db4,
desktop_base,2,Bedroom,68,206,635,219,,1295,4,5,1634,1635,eString_BookshelfPinkShortDesc,eString_BookshelfPinkLongDesc,Pink Bookshelf,A large pink bookshelf.,Furniture/BookshelfPink.png,0x151e20,
desktop_base,2,Bedroom,69,207,636,220,,1775,9,5,1636,1637,eString_BookshelfRedShortDesc,eString_BookshelfRedLongDesc,Red Bookshelf,A large red bookshelf.,Furniture/BookshelfRed.png,0x151e8c,
desktop_base,2,Bedroom,70,237,666,250,,1315,7,3,1696,1697,eString_ModernRugBlueShortDesc,eString_ModernRugBlueLongDesc,Modern Blue Rug,"A striking, ocean blue modern rug.",Furniture/ModernRugBlue.png,0x152b34,
desktop_base,2,Bedroom,71,238,667,251,,1175,5,3,1698,1699,eString_ModernRugGreenShortDesc,eString_ModernRugGreenLongDesc,Modern Green Rug,A deep forest green modern rug.,Furniture/ModernRugGreen.png,0x152ba0,
desktop_base,2,Bedroom,72,239,668,252,,895,3,3,1700,1701,eString_ModernRugOrangeShortDesc,eString_ModernRugOrangeLongDesc,Modern Orange Rug,"A bright, happy, modern orange rug.",Furniture/ModernRugOrange.png,0x152c0c,
desktop_base,2,Bedroom,73,240,669,253,,1050,4,3,1702,1703,eString_ModernRugPinkShortDesc,eString_ModernRugPinkLongDesc,Modern Pink Rug,A modern pink rug.,Furniture/ModernRugPink.png,0x152c78,
desktop_base,3,Outdoors,0,53,481,74,,450,3,5,1338,1339,eString_HammockStdShortDesc,eString_HammockStdLongDesc,Hammock,What could be better for relaxing outside than your own hammock in the garden?,Furniture/HammockStd.png,0x14dd94,
desktop_base,3,Outdoors,1,3,429,26,,650,2,5,1238,1239,eString_BBQPairShortDesc,eString_BBQPairLongDesc,Outdoor Grill,This outdoor grill makes cooking outside easy and more convenient than charcoal.,Furniture/bbq pair.png,0x14c87c,
desktop_base,3,Outdoors,2,8,430,31,,175,0,5,1240,1241,eString_BBQSmallStdShortDesc,eString_BBQSmallStdLongDesc,Basic Charcoal Grill,This is a basic outdoor grill. It's nice to enjoy a meal outside once in a while!,Furniture/BBQSmallStd.png,0x14ca98,
desktop_base,3,Outdoors,3,9,431,32,,4500,5,5,1242,1243,eString_BBQUltimateStdShortDesc,eString_BBQUltimateStdLongDesc,Deluxe Gas Grill,"This is a deluxe, gas-fired outdoor grill with plenty of cooking space!",Furniture/BBQUltimateStd.png,0x14cb04,
desktop_base,3,Outdoors,4,4,432,29,,750,3,5,1244,1245,eString_BBQPairRedShortDesc,eString_BBQPairRedLongDesc,Basic Gas Grill,This is a basic outdoor gas grill. In red!,Furniture/bbq pair red.png,0x14c8e8,
desktop_base,3,Outdoors,5,20,480,43,,75,2,5,1336,1337,eString_BubbleMakerStdShortDesc,eString_BubbleMakerStdLongDesc,Bubble Maker,Kids will love this gizmo. It automatically produces swarms of beautiful soap bubbles!,Furniture/BubbleMakerStd.png,0x14cfa8,
desktop_base,3,Outdoors,6,136,565,162,,695,4,5,1500,1501,eString_SandboxShortDesc,eString_SandboxLongDesc,Sandbox,It's a box full of sand and sand toys.,Furniture/Sandbox.png,0x150098,
desktop_base,3,Outdoors,7,63,482,85,,150,2,5,1340,1341,eString_PirateShipStdShortDesc,eString_PirateShipStdLongDesc,Toy Pirate Ship,Your family's kids can enjoy pretending to have adventures at sea with this miniature pirate ship toy.,Furniture/PirateShipStd.png,0x14e1cc,
desktop_base,3,Outdoors,8,64,483,86,,18000,5,5,1342,1343,eString_PlayStructureStdShortDesc,eString_PlayStructureStdLongDesc,Play Structure,"This deluxe outdoor play structure will keep your kids busy for hours, plus they'll get a healthy dose of exercise!",Furniture/PlayStructureStd.png,0x14e238,
desktop_base,3,Outdoors,9,65,484,87,,250,4,1,1344,1345,eString_PoolChildrensStdShortDesc,eString_PoolChildrensStdLongDesc,Kiddie Pool,"A small, portable wading pool for the kids to splash around in.",Furniture/PoolChildrensStd.png,0x14e2a4,
desktop_base,3,Outdoors,10,66,485,88,,14150,4,1,1346,1347,eString_PoolLargeStdShortDesc,eString_PoolLargeStdLongDesc,Full Size Pool,Cannonball!!! This full size pool is big enough for teens and adults to swim and dive.,Furniture/PoolLargeStd.png,0x14e310,
desktop_base,3,Outdoors,11,141,570,167,,1695,6,5,1506,1507,eString_TrampolineShortDesc,eString_TrampolineLongDesc,Trampoline,The number one producer of injuries in little kids!,Furniture/Trampoline.png,0x1502b4,
desktop_base,4,Accessories,0,111,479,136,,950,3,5,1334,1335,eString_WasherStdShortDesc,eString_WasherStdLongDesc,Automatic Clothes Washer,This is a common household clothes washing machine.,Furniture/WasherStd.png,0x14f60c,
desktop_base,4,Accessories,1,45,459,65,,650,3,5,1298,1299,eString_DryerStdShortDesc,eString_DryerStdLongDesc,Laundry Dryer,This is an ordinary electric clothes dryer.,Furniture/DryerStd.png,0x14da34,
desktop_base,4,Accessories,2,27,444,50,,75,2,6,1268,1269,eString_CleaninSuppliesStdShortDesc,eString_CleaninSuppliesStdLongDesc,Cleaning Supplies,This is a basic kit of common household cleaning supplies.,Furniture/CleaningSuppliesStd.png,0x14d29c,
desktop_base,4,Accessories,3,55,461,75,,250,3,5,1302,1303,eString_IroningBoardStdShortDesc,eString_IroningBoardStdLongDesc,Ironing Set,Just your average household ironing board and iron. This is where to iron clothes.,Furniture/IroningBoardStd.png,0x14de6c,
desktop_base,4,Accessories,4,57,463,66,,80,0,5,1306,1307,eString_DryingRackStdShortDesc,eString_DryingRackStdLongDesc,Drying rack,"This is a drying rack for items of clothing that shouldn't go in the dryer. It can also be used instead of a dryer, if you don't have one.",Furniture/LaundryDryingRackStd.png,0x14df44,
desktop_base,4,Accessories,5,58,464,79,,20,0,5,1308,1309,eString_NightLightChildrensStdShortDesc,eString_NightLightChildrensStdLongDesc,Children's Night Light,"This is a night light for the kids, so they won't get scared at night.",Furniture/NightLightChlidrensStd.png,0x14dfb0,
desktop_base,4,Accessories,6,81,465,103,,30,3,6,1312,1313,eString_SewingKitStdShortDesc,eString_SewingKitStdLongDesc,Sewing Kit,Mend clothing and replace lost buttons with these sewing essentials.,Furniture/SewingKitStd.png,0x14e964,
desktop_base,4,Accessories,7,80,490,102,,130,0,3,1356,1357,eString_ScaleBathroomStdShortDesc,eString_ScaleBathroomStdLongDesc,Bathroom Scale,"This is a basic bathroom scale, useful for tracking and maintaining healthy weight levels.",Furniture/ScaleBathroomStd.png,0x14e8f8,
desktop_base,4,Accessories,8,83,491,105,,45,0,6,1358,1359,eString_SoapBlueStdShortDesc,eString_SoapBlueStdLongDesc,Blue Designer Soap,"Fancy, miniature soap bars with an attractive soap dish. Helps your family stay clean while adding a decorative touch to their bathroom.",Furniture/SoapBlueStd.png,0x14ea3c,
desktop_base,4,Accessories,9,84,492,106,,45,2,6,1360,1361,eString_SoapBrownStdShortDesc,eString_SoapBrownStdLongDesc,Brown Designer Soap,"Fancy, miniature soap bars with an attractive soap dish. Helps your family stay clean while adding a decorative touch to their bathroom.",Furniture/SoapBrownStd.png,0x14eaa8,
desktop_base,4,Accessories,10,85,493,107,,55,2,6,1362,1363,eString_SoapPinkStdShortDesc,eString_SoapPinkStdLongDesc,Pink Designer Soap,"Fancy, miniature soap bars with an attractive soap dish. Helps your family stay clean while adding a decorative touch to their bathroom.",Furniture/SoapPinkStd.png,0x14eb14,
desktop_base,4,Accessories,11,99,494,123,,10,0,6,1366,1367,eString_ToothbrushStdShortDesc,eString_ToothbrushStdLongDesc,Dental Care Set,Includes toothbrushes and toothpaste.,Furniture/ToothbrushStd.png,0x14f0fc,
desktop_base,4,Accessories,12,100,495,124,,250,2,5,1368,1369,eString_TowelRackBathroomBlackStdShortDesc,eString_TowelRackBathroomBlackStdLongDesc,Black Towel Set,"A deluxe set of color-coordinated towels, complete with towel heater.",Furniture/TowelRackBathroomBlackStd.png,0x14f168,
desktop_base,4,Accessories,13,101,496,125,,150,0,5,1370,1371,eString_TowelRackBathroomBlueStdShortDesc,eString_TowelRackBathroomBlueStdLongDesc,Blue Towel Set,"A deluxe set of color-coordinated towels, complete with towel heater.",Furniture/TowelRackBathroomBlueStd.png,0x14f1d4,
desktop_base,4,Accessories,14,102,497,126,,150,2,5,1372,1373,eString_TowelRackBathroomGreenStdShortDesc,eString_TowelRackBathroomGreenStdLongDesc,Green Towel Set,"A deluxe set of color- coordinated towels, complete with towel heater.",Furniture/TowelRackBathroomGreenStd.png,0x14f240,
desktop_base,4,Accessories,15,0,500,24,,850,2,6,1378,1379,eString_AntiqueRadioStdShortDesc,eString_AntiqueRadioStdLongDesc,Antique Radio,This is an antique style radio cabinet that houses a modern radio and MP3 player. Your family will enjoy dancing to all of their favorite music!,Furniture/AntiqueRadioStd.png,0x14c738,
desktop_base,4,Accessories,16,1,501,25,,850,2,6,1380,1381,eString_AquariumStdShortDesc,eString_AquariumStdLongDesc,Fish Aquarium,A nice home for your family's pet fish.,Furniture/AqauriumStd.png,0x14c7a4,
desktop_base,4,Accessories,17,41,512,62,,150,0,6,1402,1403,eString_DeskLampStdShortDesc,eString_DeskLampStdLongDesc,Desk Lamp,A basic lighting solution for the home office.,Furniture/DeskLampStd.png,0x14d884,
desktop_base,4,Accessories,18,47,513,68,,9150,5,5,1404,1405,eString_FirePlaceRusticStdShortDesc,eString_FirePlaceRusticStdLongDesc,Hearth,Add rustic charm to the house with this inviting fireplace.,Furniture/FirePlaceRusticStd.png,0x14db0c,
desktop_base,4,Accessories,19,48,514,69,,150,0,6,1406,1407,eString_FishBowlStdShortDesc,eString_FishBowlStdLongDesc,Fish Bowl,A simple but cozy home for a small number of pet fish.,Furniture/FishBowlStd.png,0x14db78,
desktop_base,4,Accessories,20,49,515,70,,450,2,5,1408,1409,eString_FloorLampChromeStdShortDesc,eString_FloorLampChromeStdLongDesc,Floor Lamp,"All-purpose lighting solution for just about anywhere in the house, from office to easy chair.",Furniture/FloorLampChromeStd.png,0x14dbe4,
desktop_base,4,Accessories,21,50,516,71,,1250,2,5,1410,1411,eString_FoosballTableStdShortDesc,eString_FoosballTableStdLongDesc,Foosball Table,"A classic game of skill for two, Foosball tables have been popular for years in pubs and dens worldwide.",Furniture/FoosballTableStd.png,0x14dc50,
desktop_base,4,Accessories,22,51,517,72,,8500,5,5,1412,1413,eString_GrandfatherClockStdShortDesc,eString_GrandfatherClockStdLongDesc,Grandfather Clock,"A classic interior design accent as well as functional timepiece. This will add a dignified, stately feel to any room.",Furniture/GrandfatherClockStd.png,0x14dcbc,
desktop_base,4,Accessories,23,52,518,73,,1700,0,5,1414,1415,eString_GuitarAcousticStdShortDesc,eString_GuitarAcousticStdLongDesc,Acoustic Guitar,"Playing music is a soothing and enjoyable pastime. This humble acoustic guitar is by no means the most expensive available, but it has a warm, mellow tone.",Furniture/GuitarAcousticStd.png,0x14dd28,
desktop_base,4,Accessories,24,54,519,76,,350,2,6,1416,1417,eString_IpodSpeakersStdShortDesc,eString_IpodSpeakersStdLongDesc,MP3 Player and Speakers,Your family can share their favorite music with each other by playing their MP3's on this compact speaker set.,Furniture/IpodSpeakersStd.png,0x14de00,
desktop_base,4,Accessories,25,59,520,80,,2200,3,5,1418,1419,eString_PachinkoStdShortDesc,eString_PachinkoStdLongDesc,Pachinko Machine,Classic pinball...Japanese style!,Furniture/PachinkoStd.png,0x14e01c,
desktop_base,4,Accessories,26,60,521,81,,19590,5,5,1420,1421,eString_PianoGrandStdShortDesc,eString_PianoGrandStdLongDesc,Grand Piano,Musically inclined families will delight in the big sound of this high quality baby grand!,Furniture/PianoGrandBlkStd.png,0x14e088,
desktop_base,4,Accessories,27,61,522,82,,11100,3,5,1422,1423,eString_PianoUprightStdShortDesc,eString_PianoUprightStdLongDesc,Upright Piano,Just getting started? Is space at a premium? This upright piano is compact and affordable.,Furniture/PianoUprightStd.png,0x14e0f4,
desktop_base,4,Accessories,28,62,523,84,,3550,4,5,1424,1425,eString_PinballStdShortDesc,eString_PinballStdLongDesc,Pinball Machine,Pinball! Right in your own home!,Furniture/PinballStd.png,0x14e160,
desktop_base,4,Accessories,29,67,524,89,,12000,5,5,1426,1427,eString_PoolTableStdShortDesc,eString_PoolTableStdLongDesc,Pool Table,Pool tables are a great way to for a family to play together.,Furniture/PoolTableStd.png,0x14e37c,
desktop_base,4,Accessories,30,82,533,104,,2250,3,5,1454,1455,eString_SlotMachineBlkStdShortDesc,eString_SlotMachineBlkStdLongDesc,Slot Machine,"Try your luck at the slots! Of course, when you have your own machine, you can always get your quarters back!",Furniture/SlotMachineBlkStd.png,0x14e9d0,
desktop_base,4,Accessories,31,98,534,122,,950,3,5,1456,1457,eString_TelescopeStdShortDesc,eString_TelescopeStdLongDesc,Telescope,Introduce your family to the wonders of the cosmos with this quality 3 inch refractor telescope!,Furniture/TelescopeStd.png,0x14f090,
desktop_base,4,Accessories,32,104,535,128,,3150,4,5,1458,1459,eString_TreadmillStdShortDesc,eString_TreadmillStdLongDesc,Treadmill,Fighting the battle of the bulge? Try working out on a treadmill. You can even set it up near the TV!,Furniture/TreadmillStd.png,0x14f318,
desktop_base,4,Accessories,33,28,536,135,,250,2,5,1460,1461,eString_ClockRoundChromeStdShortDesc,eString_ClockRoundChromeStdLongDesc,Wall Clock,A simple electric clock. Mounts onto the wall like a painting.,Furniture/WallClockRoundChromeStd.png,0x14d308,
desktop_base,4,Accessories,34,112,541,137,,150,0,5,1474,1475,eString_WelcomeMat1StdShortDesc,eString_WelcomeMat1StdLongDesc,Door Mat,Keep your floors cleaner and make your house more inviting with a door mat.,Furniture/WelcomeMat1Std.png,0x14f678,
desktop_base,4,Accessories,35,113,542,138,,250,0,5,1476,1477,eString_WelcomeMat2StdShortDesc,eString_WelcomeMat2StdLongDesc,Welcome Mat,Keep your floors cleaner and make your house more inviting with a door mat.,Furniture/WelcomeMat2Std.png,0x14f6e4,
desktop_base,4,Accessories,36,114,543,139,,175,5,5,1478,1479,eString_WoodpileSmallStdShortDesc,eString_WoodpileSmallStdLongDesc,Wood Pile,Fuel for your fireplace.,Furniture/WoodpileSmallStd.png,0x14f750,
desktop_base,4,Accessories,37,115,544,140,,150,2,5,1480,1481,eString_YogaGearStdShortDesc,eString_YogaGearStdLongDesc,Yoga Equipment,Develop a strong core and good health by practicing yoga.,Furniture/YogaGearStd.png,0x14f7bc,
desktop_base,4,Accessories,38,21,505,44,,450,5,5,1388,1389,eString_CarouselStdShortDesc,eString_CarouselStdLongDesc,Carousel,"A delightful, old-style merry-go-round for the kids!",Furniture/CarouselStd.png,0x14d014,
desktop_base,4,Accessories,39,121,550,146,,165,2,5,1482,1483,eString_HousePlantShortDesc,eString_HousePlantLongDesc,House Plant,These beautiful indoor/outdoor plants bring nature into the room.,Furniture/BroadLeaf.png,0x14fa44,
desktop_base,4,Accessories,40,127,556,153,,90,2,5,1482,1483,eString_HousePlantShortDesc,eString_HousePlantLongDesc,House Plant,These beautiful indoor/outdoor plants bring nature into the room.,Furniture/Leafy.png,0x14fccc,
desktop_base,4,Accessories,41,134,563,160,,280,2,5,1482,1483,eString_HousePlantShortDesc,eString_HousePlantLongDesc,House Plant,These beautiful indoor/outdoor plants bring nature into the room.,Furniture/Palm.png,0x14ffc0,
desktop_base,4,Accessories,42,138,567,164,,75,2,5,1482,1483,eString_HousePlantShortDesc,eString_HousePlantLongDesc,House Plant,These beautiful indoor/outdoor plants bring nature into the room.,Furniture/SmallLeaf.png,0x150170,
desktop_base,4,Accessories,43,139,568,165,,180,2,5,1482,1483,eString_HousePlantShortDesc,eString_HousePlantLongDesc,House Plant,These beautiful indoor/outdoor plants bring nature into the room.,Furniture/Tiered.png,0x1501dc,
desktop_base,4,Accessories,44,169,598,180,,425,7,5,1560,1561,eString_ModernMirrorBlackShortDesc,eString_ModernMirrorBlackLongDesc,Black Framed Modern Mirror,A modern mirror with an elegant black finish.,Furniture/ModernMirrorBlack.png,0x150e84,
desktop_base,4,Accessories,45,170,599,181,,425,7,5,1562,1563,eString_ModernMirrorSilverShortDesc,eString_ModernMirrorSilverLongDesc,Silver Framed Modern Mirror,A slick mirror with a brushed-aluminum finish.,Furniture/ModernMirrorSilver.png,0x150ef0,
desktop_base,4,Accessories,46,192,621,203,,35,0,5,1606,1607,eString_PetBowlsShortDesc,eString_PetBowlsLongDesc,Food and Water Bowls,Pet Bowls. Just tap them to fill them.,Furniture/PetBowls.png,0x151838,
desktop_base,4,Accessories,48,42,456,63,,25,0,6,1292,1293,eString_DollHippoPurpleStdShortDesc,eString_DollHippoPurpleStdLongDesc,Hippo Doll,It's a purple hippo plush toy.,Furniture/DollHippoPurpleStd.png,0x14d8f0,
desktop_base,4,Accessories,49,43,457,64,,30,0,6,1294,1295,eString_DollPinkStdShortDesc,eString_DollPinkStdLongDesc,Pink Doll,It's a perfect doll for a child's play time.,Furniture/DollPinkStd.png,0x14d95c,
desktop_base,4,Accessories,50,97,477,121,,65,0,6,1330,1331,eString_TeddyBearStdShortDesc,eString_TeddyBearStdLongDesc,Teddy Bear,"A warm, fuzzy, plush bear for the kids!",Furniture/TeddyBearStd.png,0x14f024,
desktop_base,4,Accessories,51,123,552,149,,55,2,6,1484,1485,eString_Plush1ToyShortDesc,eString_Plush1ToyLongDesc,Plush Giraffe,A friendly plush giraffe.,Furniture/GiraffePlushToy.png,0x14fb1c,
desktop_base,4,Accessories,52,156,585,148,,55,0,5,1486,1487,eString_Plush2ToyShortDesc,eString_Plush2ToyLongDesc,Plush Elephant,A charming plush elephant.,Furniture/ElephantPlushToy.png,0x150908,
desktop_base,4,Accessories,53,124,553,150,,55,2,6,1488,1489,eString_Plush3ToyShortDesc,eString_Plush3ToyLongDesc,Plush Horse,A cute plush horse.,Furniture/HorsePlushToy.png,0x14fb88,
desktop_base,4,Accessories,54,133,562,159,,55,2,6,1490,1491,eString_Plush4ToyShortDesc,eString_Plush4ToyLongDesc,Plush Monkey,A mischievous plush monkey.,Furniture/MonkeyPlushToy.png,0x14ff54,
desktop_base,4,Accessories,55,135,564,161,,55,2,6,1492,1493,eString_Plush5ToyShortDesc,eString_Plush5ToyLongDesc,Plush Pig,A plump plush pig.,Furniture/PigPlushToy.png,0x15002c,
desktop_base,4,Accessories,56,125,554,151,,450,4,5,1494,1495,eString_PlushBigToyShortDesc,eString_PlushBigToyLongDesc,Giant Plush Bear,This is the most hugable of all the plush toys.,Furniture/HugePlushBear.png,0x14fbf4,
desktop_base,4,Accessories,57,103,478,127,,220,3,5,1332,1333,eString_ToysChildrensStdShortDesc,eString_ToysChildrensStdLongDesc,Toy Assortment.,Got kids? Engage their imaginations with these quality toys!,Furniture/ToysChidrensStd.png,0x14f2ac,
desktop_base,4,Accessories,58,2,502,27,,150,0,5,1382,1383,eString_BalloonsStdShortDesc,eString_BalloonsStdLongDesc,Balloons!,It's just not a party without balloons!,Furniture/BallonsStd.png,0x14c810,
desktop_base,4,Accessories,59,20,480,43,,75,2,5,1336,1337,eString_BubbleMakerStdShortDesc,eString_BubbleMakerStdLongDesc,Bubble Maker,Kids will love this gizmo. It automatically produces swarms of beautiful soap bubbles!,Furniture/BubbleMakerStd.png,0x14cfa8,
desktop_base,4,Accessories,60,46,460,67,,75,2,5,1300,1301,eString_EaselChildrensStdShortDesc,eString_EaselChildrensStdLongDesc,Artist's Easel,This is an easel used to hold paper or canvas in place while the aspiring artist does their work.,Furniture/EaselChildrensStd.png,0x14daa0,
desktop_base,4,Accessories,61,122,551,147,,35,2,6,1496,1497,eString_ToyDrumShortDesc,eString_ToyDrumLongDesc,Toy Drum,A noisy snare drum!,Furniture/DrumForKids.png,0x14fab0,
desktop_base,4,Accessories,62,63,482,85,,150,2,5,1340,1341,eString_PirateShipStdShortDesc,eString_PirateShipStdLongDesc,Toy Pirate Ship,Your family's kids can enjoy pretending to have adventures at sea with this miniature pirate ship toy.,Furniture/PirateShipStd.png,0x14e1cc,
desktop_base,4,Accessories,63,126,555,152,,475,5,5,1498,1499,eString_PlayCarShortDesc,eString_PlayCarLongDesc,Play Car,It is a toy car to sit in! Vrooom!,Furniture/LargePlasticPlayCar.png,0x14fc60,
desktop_base,4,Accessories,64,137,566,163,,750,5,5,1502,1503,eString_PlayKitchenShortDesc,eString_PlayKitchenLongDesc,Play Kitchen,Little ones will love playing chef here.,Furniture/SmallKitchenForKids.png,0x150104,
desktop_base,4,Accessories,65,140,569,166,,950,7,5,1504,1505,eString_ToyTrainTableShortDesc,eString_ToyTrainTableLongDesc,Toy Train Table,This toy train table will provide hours of peace in the house.,Furniture/TrainTableForKids.png,0x150248,
desktop_base,4,Accessories,66,65,484,87,,250,4,1,1344,1345,eString_PoolChildrensStdShortDesc,eString_PoolChildrensStdLongDesc,Kiddie Pool,"A small, portable wading pool for the kids to splash around in.",Furniture/PoolChildrensStd.png,0x14e2a4,
desktop_base,4,Accessories,67,64,483,86,,18000,5,5,1342,1343,eString_PlayStructureStdShortDesc,eString_PlayStructureStdLongDesc,Play Structure,"This deluxe outdoor play structure will keep your kids busy for hours, plus they'll get a healthy dose of exercise!",Furniture/PlayStructureStd.png,0x14e238,
